DATA SOLICITAÇÃO,DATA EXPEDIÇAO,N° TICKET,PROJETO,EQUIPAMENTO,SERIAL,QUAL ESTOQUE?,NF,RESPONSABILIDADE,REPOSIÇÃO ,VALIDADO NO ESTOQUE
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27021036,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26465710,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26465812,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26420316,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26470953,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26500177,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26420257,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26471119,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26471376,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26490944,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26465142,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26465734,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26490831,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP25450646,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26501874,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27022318,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26451046,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27470772,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26451128,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP25500680,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP25500193,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP25500035,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26501603,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26450874,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP25521110,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26420182,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26463074,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27470570,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP25500247,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26490664,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27070773,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26470747,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26465874,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26490444,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26470077,9200 TRAG,GRM351,MARIANA,,VALIDADO
2/9/2025,11/9/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27020642,9200 TRAG,GRM351,MARIANA,,VALIDADO
11/9/2025,12/9/2025,200456,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2835ACKM,EVOTECH,32824,MARIANA,,VALIDADO
10/9/2025,15/9/2025,200361,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26451440,9200 TRAG,GRM358,MARIANA,,VALIDADO
10/9/2025,15/9/2025,200362,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP25520704,9200 TRAG,GRM359,MARIANA,,VALIDADO
10/9/2025,15/9/2025,200363,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26500213,9200 TRAG,GRM360,MARIANA,,VALIDADO
10/9/2025,15/9/2025,200365,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27460691,9200 TRAG,GRM361,MARIANA,,VALIDADO
10/9/2025,15/9/2025,200366,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27020786,9200 TRAG,GRM362,MARIANA,,VALIDADO
10/9/2025,15/9/2025,200367,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP25450710,9200 TRAG,GRM363,MARIANA,,VALIDADO
9/9/2025,15/9/2025,200304,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26451697,9200 TRAG,GRM353,MARIANA,,VALIDADO
11/9/2025,15/9/2025,200436,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26491059,9200 TRAG,GRM364,MARIANA,,VALIDADO
12/9/2025,16/09/2025,200525,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9200L-24P-4G-A CNV,TSP27022023,9200 9K,32852,MARIANA,,VALIDADO
12/9/2025,16/09/2025,200526,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9200L-24P-4G-A CNV,TSP26420104,9200 9K,32854,MARIANA,,VALIDADO
12/9/2025,16/09/2025,200542,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9200L-24P-4G-A CNV,TSP27020012,9200 9K,32851,MARIANA,,VALIDADO
12/9/2025,16/09/2025,200528,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9200L-24P-4G-A CNV,TSP26491157,9200 9K,32855,MARIANA,,VALIDADO
12/9/2025,16/09/2025,200525,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9200L-24P-4G-A CNV,TSP26500263,9200 9K,32852,MARIANA,,VALIDADO
12/9/2025,16/09/2025,200597,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28351BQT,EVOTECH,32847,MARIANA,,VALIDADO
12/9/2025,16/09/2025,200597,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28351BQA,EVOTECH,32847,MARIANA,,VALIDADO
12/9/2025,16/09/2025,200597,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28351BPY,EVOTECH,32847,MARIANA,,VALIDADO
12/9/2025,16/09/2025,200597,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28351C1Q,EVOTECH,32847,MARIANA,,VALIDADO
12/9/2025,16/09/2025,200597,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28351BXY,EVOTECH,32847,MARIANA,,VALIDADO
12/9/2025,16/09/2025,200597,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28351BU9,EVOTECH,32847,MARIANA,,VALIDADO
12/9/2025,16/09/2025,200597,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SFJ,EVOTECH,32847,MARIANA,,VALIDADO
12/9/2025,16/09/2025,200597,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411QD,EVOTECH,32847,MARIANA,,VALIDADO
12/9/2025,16/09/2025,200597,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411TA,EVOTECH,32847,MARIANA,,VALIDADO
12/9/2025,16/09/2025,200597,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411UF,EVOTECH,32847,MARIANA,,VALIDADO
12/9/2025,16/09/2025,200526,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9200L-24P-4G-A MANUTENÇÃO,TSP26501719,9200 9K,32854,MARIANA,,VALIDADO
15/9/2025,17/09/2025,200708,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27022223,9200 TRAG,GRM365,MARIANA,,VALIDADO
12/9/2025,17/09/2025,200536,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L80M,EVOTECH,32865,MARIANA,,VALIDADO
12/9/2025,17/09/2025,200536,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L8GT,EVOTECH,32865,MARIANA,,VALIDADO
12/9/2025,17/09/2025,200536,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L6HT,EVOTECH,32865,MARIANA,,VALIDADO
12/9/2025,17/09/2025,200536,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L6HV,EVOTECH,32865,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26463212,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26490706,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26463055,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26465593,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26471477,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26450839,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26490391,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26450944,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26466264,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26465821,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26460755,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26466142,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26451458,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26465978,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26470594,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26465310,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP25500400,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26466309,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26471046,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26510342,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27020840,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26502014,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26471337,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26510144,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26490902,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27020196,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26465521,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26470513,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26503508,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP25500873,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26501992,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26490512,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26465750,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26510049,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP25521307,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26465026,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27020532,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP25521014,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26465900,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27020845,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26466276,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26465968,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26480045,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27022022,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27021256,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26490606,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26451168,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26463056,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27020437,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT AVULSOS - RECOLHIMENTO ,C9200L-24P-4G-A,TSP26501853,9200 TRAG,GRM355,MARIANA,,VALIDADO - SWITCH VEIO DE UM RECOLHIMENTO - NTT PER CALL
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26451262,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,tsp26465597,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27030024,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26466238,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP25500442,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27021259,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26451241,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26466279,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26451563,9200 TRAG,GRM355,MARIANA,,VALIDADO
2/9/2025,17/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26500038,9200 TRAG,GRM355,MARIANA,,VALIDADO
16/9/2025,18/09/205,200784,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2832L14N,EVOTECH,32868,MARIANA,,VALIDADO
16/9/2025,18/09/205,200784,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L88H,EVOTECH,32868,MARIANA,,VALIDADO
16/9/2025,18/09/205,200785,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L9RK,EVOTECH,32869,MARIANA,,VALIDADO
16/9/2025,18/09/205,200786,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L9CC,EVOTECH,32870,MARIANA,,VALIDADO
16/9/2025,18/09/205,200786,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L89W,EVOTECH,32870,MARIANA,,VALIDADO
16/9/2025,18/09/205,200787,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L88N,EVOTECH,32873,MARIANA,,VALIDADO
16/9/2025,18/09/205,200787,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L88V,EVOTECH,32873,MARIANA,,VALIDADO
16/9/2025,18/09/205,200788,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2832L150,EVOTECH,32875,MARIANA,,VALIDADO
16/9/2025,18/09/205,200788,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2832L14R,EVOTECH,32875,MARIANA,,VALIDADO
16/9/2025,18/09/205,200789,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L9AP,EVOTECH,32876,MARIANA,,VALIDADO
16/9/2025,18/09/205,200789,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L8RE,EVOTECH,32876,MARIANA,,VALIDADO
16/9/2025,18/09/205,200789,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L8CU,EVOTECH,32876,MARIANA,,VALIDADO
16/9/2025,18/09/205,200789,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X-A,FVH2831L967,EVOTECH,32876,MARIANA,,VALIDADO
16/9/2025,18/09/205,200792,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9200L-24P-4G-A,TSP26471430,9200 9K,32877,MARIANA,,VALIDADO
16/9/2025,18/09/205,200793,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9200L-24P-4G-A,TSP26470192,9200 9K,32878,MARIANA,,VALIDADO
16/9/2025,18/09/205,200795,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9200L-24P-4G-A,TSP26490958,9200 9K,32871,MARIANA,,VALIDADO
16/9/2025,18/09/205,200796,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9200L-24P-4G-A,TSP26500151,9200 9K,32872,MARIANA,,VALIDADO
16/9/2025,18/09/205,200798,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9200L-24P-4G-A,TSP26490901,9200 9K,32874,MARIANA,,VALIDADO
19/9/2025,22/9/2025,201062,NTT_SUSTENTAÇÃO 9000 SW - F221082,C9200L-24P-4G-A MANUTENÇÃO,TSP27030162,9200 MANUTENÇÃO,32905,BEATRIZ,,VALIDADO
19/9/2025,22/9/2025,201024,NTT_SUSTENTAÇÃO 9000 SW - F221082,C9200L-24P-4G-A MANUTENÇÃO,TSP27030328,9200 MANUTENÇÃO,32904,BEATRIZ,,VALIDADO
2/9/2025,23/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26465490,9200 TRAG,GRM356,MARIANA,,VALIDADO
2/9/2025,23/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP25521061,9200 TRAG,GRM356,MARIANA,,VALIDADO
2/9/2025,23/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27020128,9200 TRAG,GRM356,MARIANA,,VALIDADO
2/9/2025,23/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26450832,9200 TRAG,GRM356,MARIANA,,VALIDADO
2/9/2025,23/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27020254,9200 TRAG,GRM356,MARIANA,,VALIDADO
2/9/2025,23/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP25500736,9200 TRAG,GRM356,MARIANA,,VALIDADO
2/9/2025,23/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26491072,9200 TRAG,GRM356,MARIANA,,VALIDADO
2/9/2025,23/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26465534,9200 TRAG,GRM356,MARIANA,,VALIDADO
2/9/2025,23/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP25492049,9200 TRAG,GRM356,MARIANA,,VALIDADO
2/9/2025,23/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26466174,9200 TRAG,GRM356,MARIANA,,VALIDADO
2/9/2025,23/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26466256,9200 TRAG,GRM356,MARIANA,,VALIDADO
2/9/2025,23/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26500037,9200 TRAG,GRM356,MARIANA,,VALIDADO
2/9/2025,23/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26490980,9200 TRAG,GRM356,MARIANA,,VALIDADO
2/9/2025,23/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26491139,9200 TRAG,GRM356,MARIANA,,VALIDADO
2/9/2025,23/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26466216,9200 TRAG,GRM356,MARIANA,,VALIDADO
2/9/2025,23/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP27021320,9200 TRAG,GRM356,MARIANA,,VALIDADO
2/9/2025,23/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26470201,9200 TRAG,GRM356,MARIANA,,VALIDADO
2/9/2025,23/09/2025,199929,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26500234,9200 TRAG,GRM356,MARIANA,,VALIDADO
